gene,pValue,fdr,logFoldChange
ENSG00000118113,0.55033449095956,0.893094114620783,-0.056233020475351315
ENSG00000118137,0.6340202390977074,0.893094114620783,-0.04245177316044899
ENSG00000118156,0.010146086769884972,0.19699220416854588,0.13386955518064866
ENSG00000118160,0.7619222882235865,0.9300656250790774,-0.0060837527176907215
ENSG00000118162,0.3772787418560143,0.893094114620783,-0.026719076468754006
ENSG00000118181,0.11070484843958635,0.5841071807348505,-0.04682093431642463
ENSG00000118193,0.6841338969130957,0.8994609746684639,0.012540483770051306
ENSG00000118194,0.24963420779974987,0.8071363322513354,-0.16692340316107585
ENSG00000118197,0.30298403217336345,0.864315878067915,0.030721357334316482
ENSG00000118200,0.6588855976137515,0.893094114620783,0.030513956298808764
ENSG00000118217,0.34542722966430206,0.893094114620783,0.06064945928909786
ENSG00000118231,0.696893943099878,0.9020940764665814,0.021993463069369945
ENSG00000118242,0.646403549318713,0.893094114620783,0.009959257881215908
ENSG00000118245,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000118246,0.7356788423848883,0.9197576622526338,0.0102793141458349
ENSG00000118257,0.3819647166070911,0.893094114620783,0.04404911522416128
ENSG00000118260,0.5050874800546858,0.893094114620783,-0.09373550463629891
ENSG00000118263,0.18536779877503495,0.7223932632848088,0.09702300474667812
ENSG00000118271,0.2792565739679035,0.8414768393368401,-0.06430322631010707
ENSG00000118276,0.04371314983512984,0.3899554755354021,0.07184046460541545
ENSG00000118292,0.42081897260736734,0.893094114620783,0.03131529316939119
ENSG00000118298,0.7817839852350208,0.940771207195822,0.013237215142523184
ENSG00000118307,0.2032234729546456,0.747243971668956,-0.0700709267294748
ENSG00000118308,0.8286773856754452,0.956123803916301,0.010843542625258346
ENSG00000118322,0.41089873440683633,0.893094114620783,0.048507149008553414
ENSG00000118363,0.39147981995818903,0.893094114620783,0.06717953178299901
ENSG00000118369,0.03775892873834669,0.3664508925960608,0.07943897848392346
ENSG00000118402,0.051464806469673635,0.4166679149379459,0.12215559290078276
ENSG00000118407,0.3237433902040727,0.8872656786651615,-0.02470425814134618
ENSG00000118412,0.014300411609102613,0.23005356041285482,-0.0618998884904717
ENSG00000118418,0.023871134132462366,0.29368133380048406,-0.10243753468797226
ENSG00000118420,0.017294794483764885,0.2521236768135933,-0.08754105470599903
ENSG00000118432,0.3195263848210449,0.8800067598727227,-0.04044195988620791
ENSG00000118434,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000118454,0.0704372125908512,0.47693352364147334,0.17497764261786816
ENSG00000118473,0.8693669741268368,0.970302617151989,-0.022271814300517858
ENSG00000118482,0.6651567265202946,0.893094114620783,0.02603976635889148
ENSG00000118491,0.26415914504805493,0.8248789782165385,-0.06550355903363313
ENSG00000118492,0.5855311056433746,0.893094114620783,0.027544150081073124
ENSG00000118495,6.4907723720884894e-06,0.004613236658883549,0.1440577002946797
ENSG00000118496,0.016890558316035517,0.2521236768135933,0.11330886895879559
ENSG00000118503,0.3152626202174429,0.8800067598727227,0.11590689619406849
ENSG00000118507,0.3280150916306126,0.8872656786651615,0.017128719161957098
ENSG00000118508,0.5274635401923757,0.893094114620783,-0.051347999590773366
ENSG00000118513,0.2792565739679035,0.8414768393368401,-0.018323452463896432
ENSG00000118514,0.48322182757528087,0.893094114620783,0.021504080070820296
ENSG00000118515,0.08652194557297095,0.5251503867285674,-0.23735895612128252
ENSG00000118518,0.8152100980744602,0.950935878656287,-0.011244700956679156
ENSG00000118520,0.24258491623646217,0.7981535283776139,0.0248103049102825
ENSG00000118523,0.1797034370668139,0.7132694785344427,-0.08396504630193734
ENSG00000118526,0.06778469772505158,0.46964409103787647,0.15324839977803986
ENSG00000118557,0.051464806469673635,0.4166679149379459,-0.1033765720916206
ENSG00000118564,0.5855239587122885,0.893094114620783,0.07358610187912622
ENSG00000118579,0.6217385671728759,0.893094114620783,0.03385413215912003
ENSG00000118596,0.4995644697734033,0.893094114620783,-0.02421554432712298
ENSG00000118600,0.9654786243041334,0.99669799644512,0.004413500856416466
ENSG00000118620,0.6714634012265954,0.893094114620783,-0.01577795595708963
ENSG00000118640,0.12549798020318098,0.6114817859866163,-0.08487963131481188
ENSG00000118655,0.5736759698673435,0.893094114620783,0.014392278684560974
ENSG00000118680,0.9516836312768421,0.992812235820995,0.01037850742257614
ENSG00000118689,0.00282222564031929,0.10664280722435954,0.23501652209968604
ENSG00000118690,0.008289189293695329,0.18150394031725303,-0.07118416349947729
ENSG00000118702,0.910405520748208,0.9822230024147954,0.015951119388244256
ENSG00000118705,0.4308696407713256,0.893094114620783,-0.062053949511826544
ENSG00000118707,0.9930936556061889,1.0,0.01880104449063348
ENSG00000118729,0.00639872525235525,0.16063505113831028,0.15102734718384875
ENSG00000118733,0.5974913149578003,0.893094114620783,0.057076569399058724
ENSG00000118762,0.5619428248082623,0.893094114620783,0.02592324401568146
ENSG00000118777,0.7619222882235865,0.9300656250790774,-0.03501997023032896
ENSG00000118785,0.5388381845957019,0.893094114620783,0.01681827737129556
ENSG00000118804,0.696893943099878,0.9020940764665814,0.037694456118147646
ENSG00000118816,0.0436810514330812,0.3899554755354021,-0.08975036710785844
ENSG00000118849,0.6217385671728759,0.893094114620783,-0.07564212405815139
ENSG00000118855,0.9310205295493673,0.9885704576021581,0.03690339944633135
ENSG00000118873,0.41583250044710907,0.893094114620783,0.0717486666935053
ENSG00000118894,0.3237341680871223,0.8872656786651615,-0.00829143930597202
ENSG00000118898,0.4724848263318584,0.893094114620783,-0.08818819946774699
ENSG00000118900,0.007100451158816092,0.17050653073794955,0.12613351765353678
ENSG00000118922,0.0704372125908512,0.47693352364147334,-0.12049128340286412
ENSG00000118939,0.2568253980212012,0.8152485818721026,-0.026679056995490724
ENSG00000118946,0.9379049390508493,0.9885704576021581,-0.062279913462106894
ENSG00000118960,0.9792830364452908,0.9998072776424252,-0.010403943501646189
ENSG00000118961,0.287021198154649,0.8487112294362847,-0.05479124449831546
ENSG00000118965,0.5274635401923757,0.893094114620783,0.02650965206540414
ENSG00000118971,0.3819828610863055,0.893094114620783,-0.04221162977409401
ENSG00000118972,0.8421952185091911,0.9611058855641068,0.014236524737416408
ENSG00000118985,0.01898852044073278,0.2647948870080314,0.2691443930606194
ENSG00000118997,0.2568253980212012,0.8152485818721026,-0.060883899699880284
ENSG00000119004,0.017294794483764885,0.2521236768135933,0.058657000391600364
ENSG00000119013,0.05575318603347409,0.4328759635532359,0.04481449167150125
ENSG00000119041,0.23226652450306506,0.7914614564364747,0.08017132112566436
ENSG00000119042,0.035431665771366756,0.3542758001654995,0.10758470974920663
ENSG00000119048,1.0,1.0,0.0007333442431498788
ENSG00000119121,0.15322624939464494,0.6663113382652789,-0.13029825767184297
ENSG00000119125,0.19119742867491685,0.7298260715091583,0.0379249171109856
ENSG00000119138,0.3819828610863055,0.893094114620783,0.1393641787585557
ENSG00000119139,0.005758221002943519,0.15400843404232958,0.08952459508182571
ENSG00000119147,0.3819828610863055,0.893094114620783,-0.04587760004892225
ENSG00000119185,0.209439034922428,0.756244637216779,-0.06459052323647836
ENSG00000119203,0.910405520748208,0.9822230024147954,-0.0027115369805287143
ENSG00000119227,0.8693669741268368,0.970302617151989,-0.021560737632283777
ENSG00000119231,0.023871134132462366,0.29368133380048406,0.08509955644404182
ENSG00000119242,0.008289189293695329,0.18150394031725303,-0.11356787169925209
ENSG00000119280,1.0,1.0,-0.005930851681665195
ENSG00000119283,0.31118270509998314,0.8723780264862444,0.05336323027165318
ENSG00000119285,0.5050793633376343,0.893094114620783,0.14958531009622777
ENSG00000119314,0.2222543574121959,0.7740549334444976,0.12633767465375784
ENSG00000119318,0.4410324470871867,0.893094114620783,0.028325804157330936
ENSG00000119321,0.39147981995818903,0.893094114620783,-0.037498267535119874
ENSG00000119326,0.33664875850601084,0.893094114620783,0.048948980376329256
ENSG00000119328,0.4778284453281837,0.893094114620783,0.006071304869130842
ENSG00000119333,0.00039971149954150844,0.04155753492235515,-0.11374486070132497
ENSG00000119335,0.965475336258027,0.99669799644512,0.013918337000637476
ENSG00000119383,0.1941451728973419,0.7382870292069392,-0.0790615560132482
ENSG00000119392,0.00639872525235525,0.16063505113831028,0.06596052387785012
ENSG00000119396,0.9310205295493673,0.9885704576021581,0.012437718812053696
ENSG00000119397,0.01040104236727335,0.20122141536507632,-0.15698116260874592
ENSG00000119401,0.768523223011512,0.9348673059844486,0.02501893321885109
ENSG00000119402,0.3195263848210449,0.8800067598727227,0.07388822866952578
ENSG00000119403,0.8017971870653839,0.9464433293914813,-0.011909732045747894
ENSG00000119408,0.04021887942465043,0.37381659925404137,0.07193034514493281
ENSG00000119411,0.2222807962491984,0.7740549334444976,-0.023076015870063554
ENSG00000119414,0.012361316460892292,0.2177372967262396,0.1339070234122497
ENSG00000119421,0.5050874800546858,0.893094114620783,0.027463777993518675
ENSG00000119431,0.5388227093799383,0.893094114620783,-0.01704332574803209
ENSG00000119446,0.03322129091921307,0.34514954895817934,0.08637378961012088
ENSG00000119457,0.8898472657779078,0.979100467451301,-0.014890805961089507
ENSG00000119471,0.8693669741268368,0.970302617151989,0.019225795831097816
ENSG00000119487,0.01499879103029887,0.23566633548661145,-0.2054427583689863
ENSG00000119508,0.2222807962491984,0.7740549334444976,0.021875416803452317
ENSG00000119509,0.9654786243041334,0.99669799644512,0.002604175655841677
ENSG00000119514,0.39147981995818903,0.893094114620783,-0.024051369273276727
ENSG00000119522,0.29493025995299627,0.857132418572339,0.03810920193054635
ENSG00000119523,0.017294794483764885,0.2521236768135933,0.0542911036943238
ENSG00000119535,0.16869052965601217,0.6945820055252911,0.12654234976527423
ENSG00000119537,0.07315229033304135,0.48557007454758827,0.03939670830139658
ENSG00000119541,0.06033029424214259,0.44837711528049573,0.0813323675939757
ENSG00000119547,0.42582254408510745,0.893094114620783,0.03978691921817932
ENSG00000119559,0.04371314983512984,0.3899554755354021,-0.07490745053591477
ENSG00000119574,0.5795785341973437,0.893094114620783,0.008761772805792687
ENSG00000119596,0.6841338969130957,0.8994609746684639,0.02197891329610733
ENSG00000119599,0.0002682093730964912,0.034109552847387245,-0.14510651825656887
ENSG00000119608,0.24963420779974987,0.8071363322513354,-0.06571991895405337
ENSG00000119614,0.24258491623646217,0.7981535283776139,0.08906781851885452
ENSG00000119616,0.2641500418444028,0.8248789782165385,0.05610913762318695
ENSG00000119630,0.024968797118528306,0.3000338689228921,-0.0710158861369336
ENSG00000119632,0.1411463104922603,0.647900432503943,-0.06344880642431452
ENSG00000119636,0.9723792698799205,0.9998072776424252,0.01708058295322458
ENSG00000119638,0.05575318603347409,0.4328759635532359,-0.04761082145050248
ENSG00000119640,0.0025200911751232626,0.10163586316043634,-0.0783588230295907
ENSG00000119650,0.27163603379402823,0.8355882109507657,-0.020816454002230318
ENSG00000119655,0.18826602307635465,0.7298260715091583,0.1278113886396197
ENSG00000119661,0.8354271335030523,0.9611058855641068,0.005625347894257614
ENSG00000119669,0.7817839852350208,0.940771207195822,0.003857638238893395
ENSG00000119673,0.27162689816297647,0.8355882109507657,-0.03889928688605471
ENSG00000119681,0.16873111941396302,0.6945820055252911,0.035469968498726294
ENSG00000119682,0.06033518834151567,0.44837711528049573,0.11065680249199412
ENSG00000119684,0.08188687803847484,0.5102336299738541,-0.13855239846375708
ENSG00000119685,0.15322624939464494,0.6663113382652789,-0.04361304188008679
ENSG00000119686,0.019888518089360773,0.2703030413054032,0.17527663590551984
ENSG00000119688,0.3914707932975915,0.893094114620783,-0.027097069325249447
ENSG00000119689,0.22890904249253075,0.7832334888535767,-0.04204458339539854
ENSG00000119698,0.7097403221531673,0.9075323443328782,-0.05344053472158845
ENSG00000119699,0.9861870389410996,1.0,0.0070528638835463805
ENSG00000119703,0.5677948916432711,0.893094114620783,0.006698261289691852
ENSG00000119705,0.7097403221531673,0.9075323443328782,0.005480055480045728
ENSG00000119707,0.2063056085278807,0.756244637216779,0.12932246040776296
ENSG00000119711,0.7553298521765056,0.9300656250790774,-0.01867995857856435
ENSG00000119714,0.5106261665711832,0.893094114620783,-0.03778915927220837
ENSG00000119715,0.19119742867491685,0.7298260715091583,0.06259107596036405
ENSG00000119718,0.022815572002900245,0.2861351241497657,0.0405661742793457
ENSG00000119720,0.9447905790630917,0.992812235820995,0.0008608293017939517
ENSG00000119723,0.8557570015510475,0.9662090856994363,0.013573876995701947
ENSG00000119725,0.6463847096805874,0.893094114620783,-0.017227796907700786
ENSG00000119729,0.014296703911471292,0.23005356041285482,0.14670728274732825
ENSG00000119737,0.00517611014376219,0.14591043906554602,0.10592492786711447
ENSG00000119760,0.7618958821618691,0.9300656250790774,0.015152125888484849
ENSG00000119771,0.03697151790711806,0.3608510037962862,-0.06491763093280029
ENSG00000119772,0.27163603379402823,0.8355882109507657,-0.060604134229452884
ENSG00000119777,0.012359651878580152,0.2177372967262396,0.05480195940551243
ENSG00000119778,0.04022268332418644,0.37381659925404137,0.14301988195228982
ENSG00000119782,0.1971433268856818,0.7382870292069392,-0.06321052785524664
ENSG00000119787,0.04371314983512984,0.3899554755354021,0.12206360602404148
ENSG00000119801,0.11916812223295263,0.6012145843420416,-0.11059714691019579
ENSG00000119812,0.6217385671728759,0.893094114620783,-0.011841355840593003
ENSG00000119820,0.011773050976716442,0.2127639120865116,0.14442360316401323
ENSG00000119844,0.924143898007241,0.9855428419861251,0.030104776049956518
ENSG00000119862,0.03697151790711806,0.3608510037962862,-0.09015184766176995
ENSG00000119865,0.4724848263318584,0.893094114620783,0.07931609288905438
ENSG00000119866,0.06778993707104211,0.46964409103787647,-0.10095609726267682
ENSG00000119878,0.015363045892846365,0.24054346503588087,0.05604368936014913
ENSG00000119888,0.1741527478431859,0.7038024219557536,-0.07641549633921528
ENSG00000119899,0.04371314983512984,0.3899554755354021,0.06151176714996623
ENSG00000119900,0.002448048772832618,0.10139011136035143,0.252881345101222
ENSG00000119906,1.0,1.0,0.00369031156447046
ENSG00000119912,0.8898451796808025,0.979100467451301,0.016865908839628695
ENSG00000119913,0.05800659939765267,0.4402023659872626,0.12115529939022927
ENSG00000119915,0.7751495771082679,0.9348673059844486,0.051188885494744464
ENSG00000119917,0.6095613493008174,0.893094114620783,0.13330637372411364
ENSG00000119919,0.9516845509972259,0.992812235820995,-0.022573757753957275
ENSG00000119922,0.494089943903643,0.893094114620783,0.10720367653932529
ENSG00000119927,0.3543410872319661,0.893094114620783,0.03237031097218953
ENSG00000119929,0.7884424360156889,0.940771207195822,0.004495912817670355
ENSG00000119938,0.5974913149578003,0.893094114620783,0.004295347643304567
ENSG00000119943,0.005460166938195188,0.1501113111004771,-0.07570287504057606
ENSG00000119946,0.09480191007584501,0.5409498303946118,0.098213642096724
ENSG00000119950,0.9792830364452908,0.9998072776424252,-0.02405151879518485
ENSG00000119953,0.09478932375380464,0.5409498303946118,0.04321131262871237
ENSG00000119965,1.0,1.0,0.008370366725430869
ENSG00000119969,0.8830130239304063,0.9739989734767273,-0.009781566004836269
ENSG00000119973,0.7097403221531673,0.9075323443328782,0.004691529505293625
ENSG00000119977,0.19119742867491685,0.7298260715091583,0.031197516920961347
ENSG00000119979,0.031136343400402527,0.3314304365638231,0.04827469957271767
ENSG00000119986,0.051464806469673635,0.4166679149379459,0.059619688824982905
ENSG00000120008,0.9792822469087419,0.9998072776424252,-0.0017002608690441358
ENSG00000120029,0.3867045015911108,0.893094114620783,-0.03822525074089322
ENSG00000120049,0.0011705007027267783,0.07117399434322508,-0.13941376617195195
ENSG00000120051,0.14830631229145302,0.6572442164362614,0.06621400642436592
ENSG00000120053,0.8421952185091911,0.9611058855641068,0.020370748285913755
ENSG00000120054,0.19119742867491685,0.7298260715091583,0.03649035346906621
ENSG00000120055,0.03251560638391769,0.3388735852823922,-0.08258766612264115
ENSG00000120057,1.3371759092777663e-05,0.0070699099447240924,-0.3917300686255362
ENSG00000120063,0.006552113015576926,0.1638291951064857,0.1690465765634605
ENSG00000120068,0.24258491623646217,0.7981535283776139,0.07831827956894405
ENSG00000120071,0.24257593850719306,0.7981535283776139,0.06009604025934768
ENSG00000120075,0.39147981995818903,0.893094114620783,-0.08544503903247597
ENSG00000120088,0.41089873440683633,0.893094114620783,-0.005242790566967485
ENSG00000120093,0.9447916296415703,0.992812235820995,0.01698501191427482
ENSG00000120094,0.09142931398953878,0.5335017372835066,0.09037515683750563
ENSG00000120129,0.29891141320217285,0.864315878067915,-0.08538122836431877
ENSG00000120137,0.4514104571522356,0.893094114620783,0.09334230933829468
ENSG00000120149,0.6217385671728759,0.893094114620783,-0.10319832507158108
ENSG00000120156,0.8693669741268368,0.970302617151989,-0.04630138630300111
ENSG00000120158,0.6968829615817018,0.9020940764665814,-0.013145783257252628
ENSG00000120159,0.45139320806724603,0.893094114620783,0.022100375358854528
ENSG00000120160,0.48322182757528087,0.893094114620783,-0.040947886086420755
ENSG00000120162,0.00965007342344554,0.19396334412307897,0.09218730800669275
ENSG00000120210,0.02852789436665721,0.31852352826845826,-0.16890440007496846
ENSG00000120211,0.6095545326529903,0.893094114620783,-0.018574330853957342
ENSG00000120215,0.3819828610863055,0.893094114620783,0.03281384180950971
ENSG00000120217,0.7356788423848883,0.9197576622526338,0.004761979898897835
ENSG00000120235,0.07316870711612027,0.48557007454758827,-0.11296382201234385
ENSG00000120242,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000120251,0.1853845565057498,0.7223932632848088,0.12434512737108651
ENSG00000120253,0.3819828610863055,0.893094114620783,0.0413661788933646
ENSG00000120254,0.017294794483764885,0.2521236768135933,0.10497202954333129
ENSG00000120256,0.41089873440683633,0.893094114620783,-0.02624149534990981
ENSG00000120262,0.6035058656649794,0.893094114620783,0.0358596940865005
ENSG00000120265,0.287021198154649,0.8487112294362847,0.0608555622226818
ENSG00000120278,0.25681633202775767,0.8152485818721026,-0.025162708286431096
ENSG00000120279,0.748764189901213,0.924493690640972,-0.04279009500153617
ENSG00000120280,0.5736759698673435,0.893094114620783,0.020762946316718888
ENSG00000120289,0.696893943099878,0.9020940764665814,-0.018680673415264262
ENSG00000120306,0.5974913149578003,0.893094114620783,-0.0025997353785762213
ENSG00000120314,0.00531555386285918,0.14916235451408397,0.12587797921649552
ENSG00000120318,0.10930018995055023,0.5767660339953877,0.037352160852766214
ENSG00000120322,0.646403549318713,0.893094114620783,0.016957999648013197
ENSG00000120324,0.0015808706807191573,0.08208221360787911,0.20326905172827173
ENSG00000120327,0.7751495771082679,0.9348673059844486,-0.005290688168579886
ENSG00000120328,0.646403549318713,0.893094114620783,-0.0008117150871351828
ENSG00000120329,0.42081897260736734,0.893094114620783,0.07155402085130942
ENSG00000120332,0.42081897260736734,0.893094114620783,0.04580669167126637
ENSG00000120333,0.41583250044710907,0.893094114620783,-0.0018518760178769785
ENSG00000120334,0.5445635952387242,0.893094114620783,0.02063882963069196
ENSG00000120337,0.14830631229145302,0.6572442164362614,0.09726644133531702
ENSG00000120341,0.14829857987704162,0.6572442164362614,0.0683186861407756
ENSG00000120370,0.9516836312768421,0.992812235820995,0.007032226555108072
ENSG00000120436,0.8017971870653839,0.9464433293914813,0.011570758349047161
ENSG00000120437,0.5388227093799383,0.893094114620783,-0.015504335002164365
ENSG00000120438,0.5561050070913096,0.893094114620783,0.05296623803254423
ENSG00000120440,0.5974913149578003,0.893094114620783,-0.06145289733436614
ENSG00000120451,0.0011705007027267783,0.07117399434322508,0.1917130676891251
ENSG00000120457,0.3819828610863055,0.893094114620783,0.034431840951012094
ENSG00000120458,0.1797034370668139,0.7132694785344427,-0.020343589593556446
ENSG00000120471,0.7751495771082679,0.9348673059844486,0.011520767294376358
ENSG00000120498,0.4618805368809181,0.893094114620783,0.009444055614256317
ENSG00000120500,0.3280150916306126,0.8872656786651615,-0.055364754512740845
ENSG00000120509,0.8421952185091911,0.9611058855641068,0.007102870430283167
ENSG00000120519,0.16873111941396302,0.6945820055252911,0.022851845475186552
ENSG00000120526,0.7226697427551281,0.9136900847787635,-0.002355642133750764
ENSG00000120533,0.012362981146583123,0.2177372967262396,0.09283576513457353
ENSG00000120539,0.016890558316035517,0.2521236768135933,-0.12534388616480713
ENSG00000120549,0.8152100980744602,0.950935878656287,0.032990841301543214
ENSG00000120563,0.5736832733038886,0.893094114620783,0.021227511429872135
ENSG00000120594,0.03251560638391769,0.3388735852823922,0.18172717165103622
ENSG00000120616,0.09827346693683402,0.5503999688730705,-0.1449683469178755
ENSG00000120645,0.7619222882235865,0.9300656250790774,-0.06293940165851038
ENSG00000120647,0.9516845509972259,0.992812235820995,0.0020924322409512936
ENSG00000120656,0.0022461029692154248,0.09652993820712273,0.05603230331919005
ENSG00000120658,0.22890904249253075,0.7832334888535767,-0.13557397244296543
ENSG00000120659,0.029804476018492482,0.32413049319517573,0.09302863019725008
ENSG00000120662,0.19119742867491685,0.7298260715091583,-0.0623989211841616
ENSG00000120664,0.4724848263318584,0.893094114620783,-0.06311149833970565
ENSG00000120669,0.08497364290293385,0.5174929467701499,-0.0765141739343855
ENSG00000120675,0.09142313781306674,0.5335017372835066,0.054721679106374786
ENSG00000120685,0.0849677013973413,0.5174929467701499,0.1686651851454882
ENSG00000120686,0.14829857987704162,0.6572442164362614,0.06119760096032536
ENSG00000120688,0.4618805368809181,0.893094114620783,0.020133837674220945
ENSG00000120690,0.4207658452851897,0.893094114620783,0.05499918355054668
ENSG00000120693,0.5974913149578003,0.893094114620783,0.019626006235045977
ENSG00000120694,0.8966919219662346,0.979100467451301,0.036984292147003966
ENSG00000120696,0.031136343400402527,0.3314304365638231,0.055051128896739514
ENSG00000120697,0.1941451728973419,0.7382870292069392,0.029500210482400858
ENSG00000120699,0.30297481704654117,0.864315878067915,-0.020237327384229963
ENSG00000120705,0.41578806306502725,0.893094114620783,0.052388547552994554
ENSG00000120708,0.9172684791366092,0.9855428419861251,0.005029386794776737
ENSG00000120709,0.1797034370668139,0.7132694785344427,-0.09287704437243198
ENSG00000120725,0.3070560282437974,0.8723780264862444,-0.028642438857037104
ENSG00000120727,0.9792830364452908,0.9998072776424252,0.0010128156468473374
ENSG00000120729,0.08815383946897591,0.5255651416635658,-0.1035241668333249
ENSG00000120733,0.00373345880894701,0.12304042064443498,0.17869696727585657
ENSG00000120738,0.22890904249253075,0.7832334888535767,-0.08546632571100601
ENSG00000120742,0.5274556701949242,0.893094114620783,-0.04795037603006533
ENSG00000120756,0.10552078691725644,0.5680225623041536,0.059845702120065306
ENSG00000120784,0.2754191685732986,0.8414768393368401,0.06183958550411492
ENSG00000120798,0.2869844535828139,0.8487112294362847,0.06398539809491498
ENSG00000120800,0.5388381845957019,0.893094114620783,0.07247183895311003
ENSG00000120802,0.2001579695952893,0.747243971668956,-0.048158644732469724
ENSG00000120805,0.06033518834151567,0.44837711528049573,0.09720456626265775
ENSG00000120820,0.4410759861951786,0.893094114620783,0.03018130130897693
ENSG00000120832,0.09480191007584501,0.5409498303946118,-0.036318298627160316
ENSG00000120833,0.2949210569389382,0.857132418572339,-0.062003223548656464
ENSG00000120837,0.015363045892846365,0.24054346503588087,0.06772879977289824
ENSG00000120860,0.5736832733038886,0.893094114620783,0.001686941228609176
ENSG00000120868,0.10184581757175079,0.5589980277026529,0.10925321395435686
ENSG00000120875,0.03856799499286877,0.3664508925960608,0.27697484903100095
ENSG00000120885,0.00148948063292233,0.08011964372251565,-0.49454584579840516
ENSG00000120889,4.672366608123574e-06,0.003553867619213992,0.22191554608080544
ENSG00000120896,0.15826141671733018,0.6753043518038725,-0.0713061285724449
ENSG00000120899,0.7751454069664465,0.9348673059844486,-0.02062316376199981
ENSG00000120903,0.42081897260736734,0.893094114620783,-0.041008663153036494
ENSG00000120907,0.924143898007241,0.9855428419861251,-0.005421688623984635
ENSG00000120910,0.13878444574809393,0.6391587140066105,-0.05019639063610998
ENSG00000120913,0.48322182757528087,0.893094114620783,-0.0746199893602331
ENSG00000120915,0.0029878711178838806,0.10959319146857499,-0.12820149864956007
ENSG00000120925,0.3819828610863055,0.893094114620783,-0.03197200474657304
ENSG00000120937,0.6588855976137515,0.893094114620783,0.04775554646746259
ENSG00000120942,0.029804476018492482,0.32413049319517573,0.04646787309120799
ENSG00000120948,0.39147981995818903,0.893094114620783,-0.05808255070187771
ENSG00000120949,0.1151621219413575,0.5932177753489303,0.04310354233542979
ENSG00000120952,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000120963,0.9516817916784955,0.992812235820995,-0.017925340038778846
ENSG00000120992,0.10183929178073702,0.5589980277026529,0.06908583334650999
ENSG00000121005,0.5855311056433746,0.893094114620783,-0.042639592753969995
ENSG00000121022,0.41089873440683633,0.893094114620783,0.03792860709207011
ENSG00000121039,0.14350033522948868,0.647900432503943,0.030866171865362696
ENSG00000121053,0.494089943903643,0.893094114620783,-0.030955369396883915
ENSG00000121057,0.5795785341973437,0.893094114620783,0.00893973629871287
ENSG00000121058,0.4671490192312513,0.893094114620783,-0.023214660066723843
ENSG00000121060,0.10739062256539733,0.5766559872829826,0.15045276208244232
ENSG00000121064,0.8966919219662346,0.979100467451301,-0.025716628556306107
ENSG00000121067,0.410889816948094,0.893094114620783,-0.016476753108710735
ENSG00000121068,0.39147981995818903,0.893094114620783,0.04672808974655906
ENSG00000121073,0.06274073974493227,0.4542626539147526,0.055024270611805766
ENSG00000121075,0.14350796570949984,0.647900432503943,-0.10679037260884923
ENSG00000121101,0.0009740795886724502,0.06517163667730567,0.09999828261579567
ENSG00000121104,0.011773050976716442,0.2127639120865116,-0.09647147455483472
ENSG00000121152,0.3195263848210449,0.8800067598727227,0.04621712008618258
ENSG00000121207,0.4308784241951218,0.893094114620783,-0.021117550165727403
ENSG00000121210,0.018547547153565415,0.26368065775903,-0.13115517721019188
ENSG00000121211,0.646403549318713,0.893094114620783,-0.009935162550694735
ENSG00000121236,0.00010919329726056872,0.022651078481971086,0.21890711992951803
ENSG00000121270,0.33664875850601084,0.893094114620783,-0.13412279372057284
ENSG00000121274,0.04281342677223695,0.38864659081037123,0.08064539304193602
ENSG00000121281,0.37261944027677063,0.893094114620783,-0.16659010626172416
ENSG00000121289,0.6714634012265954,0.893094114620783,-0.008983462147176545
ENSG00000121297,0.016498739751220313,0.24742402695059032,0.07658569896860863
ENSG00000121310,0.11317896005800114,0.585581342340835,-0.05115694687648668
ENSG00000121314,0.6217385671728759,0.893094114620783,-0.07261424803023431
ENSG00000121316,0.17969514241900097,0.7132694785344427,0.1803545062309259
ENSG00000121318,0.5855311056433746,0.893094114620783,-0.03212000825252513
ENSG00000121335,0.9379049390508493,0.9885704576021581,-0.03001974880891587
ENSG00000121350,0.07316870711612027,0.48557007454758827,-0.07266876094481123
ENSG00000121351,0.910405520748208,0.9822230024147954,-0.05386936171485084
ENSG00000121361,0.6714634012265954,0.893094114620783,-0.02218296431204265
ENSG00000121377,0.7884424360156889,0.940771207195822,-0.0335338649263526
ENSG00000121380,0.5677948916432711,0.893094114620783,0.008463197251339226
ENSG00000121381,0.1971433268856818,0.7382870292069392,-0.09973315641494944
ENSG00000121390,0.3679959585928647,0.893094114620783,-0.05876431614044204
ENSG00000121406,0.2222807962491984,0.7740549334444976,0.050915617041626386
ENSG00000121410,0.19119742867491685,0.7298260715091583,-0.04742529609165722
ENSG00000121413,0.3070560282437974,0.8723780264862444,-0.02317892273348898
ENSG00000121417,0.19119742867491685,0.7298260715091583,0.0338847845246968
ENSG00000121440,0.910405520748208,0.9822230024147954,0.02913569785316595
ENSG00000121446,0.372628551630678,0.893094114620783,-0.08281646802768806
ENSG00000121454,0.09826705721088795,0.5503999688730705,0.05264269079563495
ENSG00000121481,0.010664673465076971,0.2023487606470075,0.06172370768499891
ENSG00000121486,0.5974843303204711,0.893094114620783,0.01216066286373444
ENSG00000121542,0.5855168114130567,0.893094114620783,-0.007766459246087221
