Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSG00000170144	9.392479242223926	9.36487697021364e-4	0.024488862768830104	0.8659069951855214	0.9928838668781954	FALSE
ENSG00000169554	1.3288266289028896	9.35748574860169e-4	0.025097403798491836	0.6819143422985996	NA	NA
ENSG00000134627	0.49769553650760656	9.357093436907011e-4	0.025163839934204263	0.5017906408388773	NA	NA
ENSG00000129151	19.5659292779591	9.355501727467393e-4	0.024091275095527682	0.9021568589011701	0.9946849631327629	FALSE
ENSG00000159588	0.4976493414238728	9.35469795076172e-4	0.02516382584347057	0.5018455642169805	NA	NA
ENSG00000136824	1.3287988886989917	9.352976929743981e-4	0.025097378981354605	0.6820544030899645	NA	NA
ENSG00000128908	1.9407018884925917	9.351624631012906e-4	0.025048764954296338	0.7342985361029211	NA	NA
ENSG00000160131	1.9408133566984955	9.348021729804298e-4	0.025048861046999903	0.7342998468055829	NA	NA
ENSG00000105171	1.9419009736729853	9.347650073975056e-4	0.025048868750717334	0.734299355949985	NA	NA
ENSG00000117625	2.7501369753092115	9.34217345118847e-4	0.024986293771960884	0.774349511350702	NA	NA
ENSG00000175449	0.7159144697579718	9.339464169684759e-4	0.025145838488800712	0.5777209134588174	NA	NA
ENSG00000139880	0.7168538379482631	9.338360585646819e-4	0.025145836959651755	0.5777424062820986	NA	NA
ENSG00000172244	0.7164841175471126	9.335886601127117e-4	0.02514582157564523	0.577850435782315	NA	NA
ENSG00000048540	0.49658726306655276	9.331441582547924e-4	0.02516388174507594	0.5031114038518738	NA	NA
ENSG00000205423	5.983948880184929	9.329904939552723e-4	0.024741461498281186	0.8419798468425346	0.9928838668781954	FALSE
ENSG00000175928	1.3286155357821827	9.329275541513764e-4	0.0250975627709824	0.6824543107954217	NA	NA
ENSG00000086991	0.4976989880127062	9.322574664151832e-4	0.02516383581557509	0.50287438383485	NA	NA
ENSG00000259972	1.940753820196673	9.319341429329988e-4	0.025048938282199742	0.7346123283382472	NA	NA
ENSG00000103035	4.173081034671389	9.31108699564673e-4	0.0248771403473316	0.8148621460871515	NA	NA
ENSG00000136021	2.9587194939652077	9.292742749803545e-4	0.024969412050472577	0.7360708741655542	NA	NA
ENSG00000132646	6.401490288890576	9.275755444151864e-4	0.024710241991014275	0.84846679898413635	0.9928838668781954	FALSE
ENSG00000090615	1.7441039466912	9.257073694430033e-4	0.025064081418878864	0.722939223582044	NA	NA
ENSG00000198408	6.399757733225508	9.250109243213947e-4	0.02471119371996272	0.8487494690941438	0.9928838668781954	FALSE
ENSG00000135899	3.1658758902529165	9.249781844492272e-4	0.024953726213142766	0.7911482782805699	NA	NA
ENSG00000172345	6.400984451498848	9.241767252012806e-4	0.024711339423554093	0.8488618166504233	0.9928838668781954	FALSE
ENSG00000178537	2.554439300614201	9.234637238428198e-4	0.02500187880183998	0.7685088635754798	NA	NA
ENSG00000172551	41.08010477969052	9.227019912065381e-4	0.024873620522398922	0.8173287248721489	0.9928838668781954	FALSE
ENSG00000082014	2.556203943720921	9.2257300767271e-4	0.025002260246173292	0.7684857220364331	NA	NA
ENSG00000267283	0.4985754966370969	9.222578691701379e-4	0.02516369527529741	0.5046235734435511	NA	NA
ENSG00000075673	1.4803719545704677	9.220051716962015e-4	0.025092673143363834	0.6916665525810056	NA	NA
ENSG00000160932	1.744738335855905	9.209867624742962e-4	0.02506457833209464	0.7235729994122446	NA	NA
ENSG00000112742	0.520138378350185	9.208585027919298e-4	0.025161298571363355	0.5183675105291978	NA	NA
ENSG00000180828	0.9358564639131519	9.1962915681355e-4	0.02512715178442922	0.6304286952939896	NA	NA
ENSG00000124615	0.9361121635388968	9.195743889142905e-4	0.02512714989005024	0.6304509675499383	NA	NA
ENSG00000111913	0.9360940786492707	9.195642383238692e-4	0.02512714926497152	0.6304547881465457	NA	NA
ENSG00000224383	0.9359594348135699	9.195590347530726e-4	0.025127148419685122	0.6304561587907713	NA	NA
ENSG00000169992	0.9360038540247635	0.00091952826009012085	0.025127146943461586	0.6304682103072873	NA	NA
ENSG00000173588	0.9362066840207908	9.195088962305474e-4	0.025127146748752806	0.6304766112163245	NA	NA
ENSG00000122490	8.541355513518722	9.195082690760503e-4	0.024676430280905787	0.8360357356211663	0.9928838668781954	FALSE
ENSG00000226200	0.9360403496979295	9.19502281355242e-4	0.025127145697759687	0.6304783825822307	NA	NA
ENSG00000102362	0.9356241653831525	9.192536882978219e-4	0.025127130600872537	0.630572152538653	NA	NA
ENSG00000120662	0.9362995221147297	9.188820182795904e-4	0.025127175863617866	0.630597907355259	NA	NA
ENSG00000125384	0.9353267042211523	9.179900444942508e-4	0.025127188779401424	0.6308111135890377	NA	NA
ENSG00000113368	2.9695539028569122	9.176004182827679e-4	0.02497112510849025	0.7875767035237191	NA	NA
ENSG00000111450	2.161080711871466	9.172995386128752e-4	0.025030819589811945	0.7519121778057796	NA	NA
ENSG00000171222	0.9370685211843172	9.16182120547655e-4	0.025127365871984685	0.6309956094842544	NA	NA
ENSG00000176728	0.520526209777221	9.16030453721038e-4	0.025160869186270918	0.5172754173908842	NA	NA
ENSG00000268001	0.5201732915114241	9.158365645775724e-4	0.02516085805065438	0.5173307711033066	NA	NA
ENSG00000176697	0.7392557996939464	9.154383474404165e-4	0.02514294452070912	0.5929437653689332	NA	NA
ENSG00000166295	7.660426493897538	9.150815648162509e-4	0.024613729430737676	0.8365067727933887	0.9928838668781954	FALSE
ENSG00000135423	0.7391513930585959	9.149121452609669e-4	0.025142915690289674	0.5931533412921108	NA	NA
ENSG00000103194	2.159778231622013	9.14860867037181e-4	0.025031057640000794	0.7522950441553873	NA	NA
ENSG00000206384	4.383859333995661	9.14643118450677e-4	0.02504446626739222	0.7429375408530903	NA	NA
ENSG00000082397	1.352710149836463	9.142638633240568e-4	0.02509443159830302	0.692091975616402	NA	NA
ENSG00000197223	0.7395585684587634	9.141034246384586e-4	0.02514296710051695	0.5932415616968254	NA	NA
ENSG00000137124	0.5195651520582529	9.140582788115424e-4	0.025160757989602905	0.5175989921538569	NA	NA
ENSG00000117151	1.3517177410489007	9.139029793137834e-4	0.025094405723598577	0.6921436868090529	NA	NA
ENSG00000164938	1.351441241980406	9.137357580112116e-4	0.025094394966152157	0.6921767218599202	NA	NA
ENSG00000196655	3.5822041622236744	9.127527471394504e-4	0.024920537874706484	0.8050894048293631	NA	NA
ENSG00000136715	1.9644750855781554	9.120563194758205e-4	0.02504566112760415	0.7421886153036472	NA	NA
ENSG00000054983	1.9642437935304646	9.118832626699753e-4	0.025045705846653655	0.7421879592062393	NA	NA
ENSG00000103254	0.21970886637444967	9.112223839973803e-4	0.02518848499943511	0.520379124652766	NA	NA
ENSG00000112183	0.7392498157326602	9.108029239394326e-4	0.025142995639482073	0.594040018713797	NA	NA
ENSG00000102870	1.9652269413521695	9.10159599415524e-4	0.025045979255684993	0.7423165246886381	NA	NA
ENSG00000092607	1.548239939904371	9.052139162129568e-4	0.02507854252943367	0.7090330405429949	NA	NA
ENSG00000061987	1.5486103859430371	9.050541908068377e-4	0.025078537291110512	0.7090772480186309	NA	NA
ENSG00000166166	0.982508832138982	9.035286180293932e-4	0.025122571581945276	0.6557017015382445	NA	NA
ENSG00000163512	1.7678485149788514	9.027587052968484e-4	0.02506094595540915	0.7313316178138418	NA	NA
ENSG00000100599	0.9829659628738975	9.024568390193721e-4	0.025122632963320134	0.6558509996700745	NA	NA
ENSG00000170523	0.5102026065791677	8.994672648685412e-4	0.025177732752749416	0.4051745326556786	NA	NA
ENSG00000115350	1.7687615674818569	8.989294277432334e-4	0.025061310913682255	0.731880441086744	NA	NA
ENSG00000124587	0.9822270296257665	8.980057103150442e-4	0.02512274933551093	0.6567940847445559	NA	NA
ENSG00000138035	2.3808376842782524	8.959221614054351e-4	0.025013831259937773	0.7681928775213169	NA	NA
ENSG00000260583	0.9587275696145824	8.936338617726079e-4	0.025123878283675332	0.6431078669288119	NA	NA
ENSG00000226581	0.9588942063565725	8.93548996554908e-4	0.02512387449256184	0.6431512370860328	NA	NA
ENSG00000135413	0.9590843026642788	8.934519467488147e-4	0.025123870165137896	0.643201214097929	NA	NA
ENSG00000165807	0.9591207983374448	8.934327185054692e-4	0.02512386930920235	0.6432111635864515	NA	NA
ENSG00000101445	0.9591960849694673	8.933948748655479e-4	0.025123867624306784	0.643230798825	NA	NA
ENSG00000258301	0.9592100462220465	8.933878196450213e-4	0.02512386731036473	0.6432344665061374	NA	NA
ENSG00000130052	0.9592847086807225	8.932993473443554e-4	0.02512392192487098	0.6431772386495769	NA	NA
ENSG00000005302	0.9592136364313837	8.928620511466399e-4	0.0251238987351776	0.643363940114793	NA	NA
ENSG00000067840	0.9598220401278599	8.925565372849398e-4	0.02512400668176492	0.6433480744000917	NA	NA
ENSG00000214313	0.5429545605803565	8.924199086800154e-4	0.025157715302815208	0.5371053073250607	NA	NA
ENSG00000154945	4.412463643115081	8.923009886620687e-4	0.024855881433748873	0.8272549611263336	NA	NA
ENSG00000143162	28.372150407656996	8.920329414660035e-4	0.02396309744513256	0.9043298600239529	0.9951665451208767	FALSE
ENSG00000085514	0.9593180000811349	8.917481936387453e-4	0.025123967936973902	0.6436692463053206	NA	NA
ENSG00000076003	2.183835207175487	8.906027108587978e-4	0.02502802672218027	0.7598237616161502	NA	NA
ENSG00000091428	2.8653317628114183	8.894548308771191e-4	0.024977403001525733	0.8068982876937822	NA	NA
ENSG00000181104	0.7618478931009031	8.88353685002059e-4	0.02513961496115096	0.6080011745784966	NA	NA
ENSG00000101654	1.987467181534619	8.881352374899978e-4	0.025042593167978563	0.7500441811095871	NA	NA
ENSG00000108039	1.9874496300727027	8.880264677731866e-4	0.025042587381789376	0.7500738608061357	NA	NA
ENSG00000120685	1.987487020947419	8.878058342717138e-4	0.025042632319604345	0.7500912353588897	NA	NA
ENSG00000101596	1.375162062431146	8.877057912090475e-4	0.025091229440046464	0.7021757878273633	NA	NA
ENSG00000135932	5.024288234384978	8.84981805081642e-4	0.024809940073276932	0.8383254888272121	NA	NA
ENSG00000087884	1.9882817057293523	8.849126218570011e-4	0.025043115369512797	0.7503976818658771	NA	NA
ENSG00000143549	0.566460261914535	8.837957152025155e-4	0.02515537822077216	0.5574443705979372	NA	NA
ENSG00000102837	0.35797034708993175	8.835046824608166e-4	0.025191580042380174	0.3259281155267934	NA	NA
ENSG00000185499	1.6754052167650175	8.83399594571385e-4	0.02508229956366169	0.7141026927493109	NA	NA
ENSG00000196345	0.5667874558368973	8.83141731315659e-4	0.025155345927539964	0.5577020963989279	NA	NA
ENSG00000168071	0.48972194357401766	8.804447438012676e-4	0.025171200949562624	0.468009397406822	NA	NA
ENSG00000107742	0.7627466299314698	8.801821945454643e-4	0.025139285622333637	0.608182559950316	NA	NA
ENSG00000150712	1.7908416145296109	8.794979107695307e-4	0.025057881863369262	0.7396270114507646	NA	NA
ENSG00000108055	6.250246734578463	8.775630362197246e-4	0.024717589074699283	0.8551059038261486	0.9928838668781954	FALSE
ENSG00000091483	2.600376330798786	8.774881322313661e-4	0.024994825083050815	0.7810316012652357	NA	NA
ENSG00000204348	1.1220344925297605	8.769590720518705e-4	0.025109815562571133	0.5835311986416145	NA	NA
ENSG00000153046	3.211689490173624	8.765524324034361e-4	0.02494751750467523	0.8030058378831466	NA	NA
ENSG00000140474	3.213526597075779	8.765429009488983e-4	0.024948632947163638	0.8033614541381152	NA	NA
ENSG00000145506	1.37772049201678	8.760019772181028e-4	0.02509233324019088	0.7036954174052275	NA	NA
ENSG00000166164	1.1329544736219992	8.758779446677541e-4	0.025109220244401063	0.6592597875434832	NA	NA
ENSG00000144935	1.1328553388920124	8.758451133852815e-4	0.025109217825077558	0.6592572968381326	NA	NA
ENSG00000154582	3.2130892272160514	8.755594665208848e-4	0.024947233009899802	0.802732658621315	NA	NA
ENSG00000013619	1.132623040362013	8.754953668715335e-4	0.025109198250901504	0.659349320889439	NA	NA
ENSG00000003056	1.7905657769643255	8.751456216565077e-4	0.025058283943685065	0.7402773973579398	NA	NA
ENSG00000267194	1.1200580523069235	8.741401235479346e-4	0.025109737026816622	0.5839010928759258	NA	NA
ENSG00000122707	2.4037450400616485	8.739921004789904e-4	0.025010664471304494	0.7748875190334454	NA	NA
ENSG00000233184	1.005724753818053	8.738975950504741e-4	0.025119394011413446	0.6685738238427607	NA	NA
ENSG00000138604	6.444623484159595	8.730502293417941e-4	0.024708661631407405	0.8572574760844784	0.9928838668781954	FALSE
ENSG00000167460	4.020161885398254	8.730338359053441e-4	0.024887072728315435	0.8228129470706702	NA	NA
ENSG00000134318	3.0149658003721367	8.724686924991249e-4	0.02496186901658632	0.7981303395431649	NA	NA
ENSG00000168306	1.1330305619087682	8.716353193946852e-4	0.025109427077031825	0.6601769526288512	NA	NA
ENSG00000196730	2.4031611715380645	8.710888605433626e-4	0.025009671193015715	0.7744674466705368	NA	NA
ENSG00000052802	24.136697635265048	8.699350757653906e-4	0.024811181293766055	0.8403446344056762	0.9928838668781954	FALSE
ENSG00000138032	4.437034369839882	8.693477634478161e-4	0.024853007289470326	0.8320361318788132	NA	NA
ENSG00000064270	1.5944097081400979	8.683459648962799e-4	0.025072961458783072	0.7273298899547737	NA	NA
ENSG00000148411	1.5948852322071991	8.683046601401994e-4	0.0250730332941312	0.7272941894912031	NA	NA
ENSG00000187676	1.5948314535813268	8.681697519206486e-4	0.025072956217947633	0.7273779929282691	NA	NA
ENSG00000137720	2.2066818276422873	8.68166162974835e-4	0.025024844651855224	0.7670058308032448	NA	NA
ENSG00000147145	0.7854663894246745	8.661082999864203e-4	0.025136579142231323	0.6223914566447328	NA	NA
ENSG00000183621	0.7855887805518349	8.657294738125054e-4	0.025136560409685593	0.622540935523655	NA	NA
ENSG00000000005	0.9360736218883139	8.650784505516392e-4	0.025129112044576064	0.6422127099813504	NA	NA
ENSG00000188938	2.0104381358198293	8.647866811159446e-4	0.025039586217322423	0.7578863823613635	NA	NA
ENSG00000143324	1.3983980882712257	8.643596332224107e-4	0.025088224216391994	0.7119668566427066	NA	NA
ENSG00000052841	2.0099493505474006	8.643161046431097e-4	0.02503961424268313	0.7579800007608432	NA	NA
ENSG00000163539	2.010180913623295	8.64260516886066e-4	0.025039670418293622	0.7579529301017097	NA	NA
ENSG00000175029	3.1904940613009503	8.640284462927006e-4	0.024948515221198352	0.9830083301876905	NA	NA
ENSG00000144724	1.39810877994896	8.63788473566427e-4	0.02508819315781259	0.7121504225437247	NA	NA
ENSG00000120837	2.0106386778649727	8.636293856668598e-4	0.025039760633954133	0.7580302080869058	NA	NA
ENSG00000197885	2.0100395029669684	8.636141608693651e-4	0.025039694922294183	0.758085592811171	NA	NA
ENSG00000160799	3.6315823022066644	8.631489890611082e-4	0.02491683271457366	0.8163321278269058	NA	NA
ENSG00000179387	0.3003265626466937	8.62404928337227e-4	0.025176860498036704	0.5373728360306458	NA	NA
ENSG00000204220	2.0114241739020655	8.621970098606122e-4	0.025039945914109026	0.7581969100454506	NA	NA
ENSG00000128039	1.3982118181577585	8.619159602447017e-4	0.02508832014626785	0.7124921932985646	NA	NA
ENSG00000214193	0.3015237133659616	8.616775985325621e-4	0.025176820687490834	0.5373279381991387	NA	NA
ENSG00000102383	0.30042533805311683	8.607168268593495e-4	0.02517677507292259	0.5373691248362333	NA	NA
ENSG00000123329	1.1794759704942186	8.587262733266415e-4	0.025105343944309667	0.6824018582900697	NA	NA
ENSG00000197496	2.623557501217702	8.579663227053168e-4	0.024993194450445313	0.7882617293333138	NA	NA
ENSG00000144802	7.23292483429677	8.571092537323514e-4	0.024649392285275726	0.8606057004321701	0.9928838668781954	FALSE
ENSG00000138036	1.8141461364942852	8.546942416825212e-4	0.025054900593497294	0.7481628820846485	NA	NA
ENSG00000182872	5.6673918208615754	8.542419896756057e-4	0.02476541754619377	0.8518172363032346	0.9928838668781954	FALSE
ENSG00000127452	3.2818278868332094	8.540809275217582e-4	0.02494094025163306	0.8204294944166688	NA	NA
ENSG00000137133	3.4355763738145946	8.535815118004384e-4	0.02493198948945302	0.812982303085824	NA	NA
ENSG00000114125	2.033765938740829	8.534548145990987e-4	0.025037263374710277	0.7656413550307745	NA	NA
ENSG00000127995	1.8132777783049934	8.5314365680201e-4	0.02505508780179702	0.7483941925644915	NA	NA
ENSG00000170290	0.2782153788803153	8.523347418878567e-4	0.02517871898588908	0.5421267883057531	NA	NA
ENSG00000185100	1.617315942676521	8.52321792379989e-4	0.025070320744385772	0.7362769037196976	NA	NA
ENSG00000196502	1.617990988973482	8.521658205244733e-4	0.025070388063247784	0.7362402053201016	NA	NA
ENSG00000119138	1.6167043895832665	8.52021760147147e-4	0.025070369373822544	0.7362835892486888	NA	NA
ENSG00000121743	0.2774420841252032	8.518793861365627e-4	0.02517869854032029	0.5421653832796685	NA	NA
ENSG00000213714	0.2777807491816301	8.518361283874835e-4	0.0251786953876982	0.5421484680881656	NA	NA
ENSG00000131061	0.2772307020126884	8.514755349281176e-4	0.025178679132946004	0.5421759510019744	NA	NA
ENSG00000142794	0.3464908168694793	8.503329400181755e-4	0.02517194318084667	0.5423978419095342	NA	NA
ENSG00000182866	0.5898366904327184	8.500868198162442e-4	0.025151912453813253	0.5760036068143528	NA	NA
ENSG00000169330	0.3473456442841668	8.496468019377164e-4	0.025171907257415343	0.542379672712892	NA	NA
ENSG00000096996	0.5891416008663802	8.49383357442457e-4	0.025151735163138702	0.5752909473270615	NA	NA
ENSG00000121152	0.3467670925391092	8.492104583912295e-4	0.025171886361632725	0.542391964612591	NA	NA
ENSG00000008086	0.5890260816895105	8.488991139258888e-4	0.025151710299690145	0.5755177701410921	NA	NA
ENSG00000205426	0.7773983085595774	8.488605844977124e-4	0.02517128980096442	0.4605311994468113	NA	NA
ENSG00000182916	0.5893185421184207	8.485488099090923e-4	0.025151694338157646	0.5756593792433378	NA	NA
ENSG00000106400	5.94077986665283	8.477912630925984e-4	0.02480286242321316	0.8469272738843936	0.9928838668781954	FALSE
ENSG00000156398	1.2016651702568104	8.471393716542157e-4	0.025102606648681216	0.6928704235651597	NA	NA
ENSG00000104388	4.459488618502883	8.46856045662549e-4	0.02484976148293938	0.8368063483883903	NA	NA
ENSG00000274605	0.32355401885835905	8.46495705710975e-4	0.025173876594306227	0.5381633103932169	NA	NA
ENSG00000088756	0.32374255803166074	8.462865512665368e-4	0.025173865856264393	0.5381580296144505	NA	NA
ENSG00000165895	0.323548506066823	8.459139908518797e-4	0.025173848230354588	0.5381634648480627	NA	NA
ENSG00000278192	0.3231241491424836	8.450547762584245e-4	0.02517380747487976	0.5381753623950802	NA	NA
ENSG00000100228	0.8086131031137803	8.42916730378394e-4	0.025133525829507154	0.6367291374002475	NA	NA
ENSG00000161996	0.8092740479315303	8.426503982710296e-4	0.02513351565248918	0.6368092658536563	NA	NA
ENSG00000135549	0.8084205416745879	8.425303330100725e-4	0.02513350585222923	0.6368926282833416	NA	NA
ENSG00000214174	0.8087936173367779	8.423798704366315e-4	0.02513350009269532	0.6369406175702088	NA	NA
ENSG00000214595	0.8092994275030285	8.413769093131351e-4	0.025133532899335134	0.6370843574811358	NA	NA
ENSG00000153253	1.4214291989232128	8.40645231695658e-4	0.025085374299795994	0.7218799649105134	NA	NA
ENSG00000253522	0.3241706494465833	8.405515074861866e-4	0.025173584901092207	0.5381460509432006	NA	NA
ENSG00000005102	1.4211561911719708	8.40405767297454e-4	0.02508528658442975	0.7219850444093316	NA	NA
ENSG00000153130	2.841933206310938	8.398400769015402e-4	0.024973929199364468	0.79955617239839	NA	NA
ENSG00000095321	2.1536387717569077	8.397903700294721e-4	0.025106002390072598	0.6938064554269733	NA	NA
ENSG00000178026	1.204251039407061	8.39573864067976e-4	0.025103229000083598	0.6938516054210631	NA	NA
ENSG00000137038	2.034486426128454	8.394960204386624e-4	0.02503670094517952	0.7656378132602147	NA	NA
ENSG00000125457	2.0337443840335503	8.389872483501903e-4	0.02503666686164235	0.7657745877412626	NA	NA
ENSG00000137449	3.8479560361334237	8.384314067763484e-4	0.024896923407796815	0.8244919610178878	NA	NA
ENSG00000163412	2.841438961426919	8.382190038548752e-4	0.02497469781889476	0.7999649208573769	NA	NA
ENSG00000227544	0.11554607393177589	8.37556657595708e-4	0.02519475755525684	0.59622834048454	NA	NA
ENSG00000150687	2.8434166188925594	8.367502985299249e-4	0.0249750327272452	0.8001259068930724	NA	NA
ENSG00000152404	2.0339770480727632	8.367329937579472e-4	0.02503667479366352	0.7658064567041631	NA	NA
ENSG00000273156	2.033302942189711	8.364497209991806e-4	0.025036654561597645	0.7658922893669168	NA	NA
ENSG00000101745	4.265206752512364	8.362365265552672e-4	0.024865787136660815	0.8349090094032318	NA	NA
ENSG00000275302	0.19705689968285028	8.356514430150557e-4	0.02518712918030184	0.5598537949067071	NA	NA
ENSG00000054967	0.37056230903950405	8.344276173537199e-4	0.025169121609361342	0.5487441104566768	NA	NA
ENSG00000166796	0.16152870100533165	8.34418069047878e-4	0.025190538534189746	0.571181994369443	NA	NA
ENSG00000171984	0.19653177623670096	8.338476262644702e-4	0.025187041881451058	0.5598974556270511	NA	NA
ENSG00000132481	2.232311724071964	8.334183516939752e-4	0.0250239132892895	0.775563873874924	NA	NA
ENSG00000152926	1.4223103964379187	8.330635092565772e-4	0.025086202457676763	0.7233637146453875	NA	NA
ENSG00000082074	1.0283234818850253	8.312600235270544e-4	0.025115484363559572	0.6807865955747727	NA	NA
ENSG00000131055	1.029269799517567	8.312014650277229e-4	0.025115344987568216	0.6803600408951419	NA	NA
ENSG00000147804	1.0294162944276286	8.309522739962097e-4	0.025115333148466312	0.6803994801814256	NA	NA
ENSG00000283709	1.029361742409956	8.307179949781397e-4	0.025115257954135245	0.6802763283504765	NA	NA
ENSG00000025423	0.30048823918609585	8.299766883101879e-4	0.025175979283929898	0.5479490799286852	NA	NA
ENSG00000261188	1.0283630394575405	8.299514097367166e-4	0.02511521938309679	0.6804698991042011	NA	NA
ENSG00000135596	4.070021750220886	8.29808080711061e-4	0.024880954782434166	0.8325000719739666	NA	NA
ENSG00000115317	2.450375070482127	8.297223482742536e-4	0.02500430845616977	0.78842854663223	NA	NA
ENSG00000151657	1.0284374308880129	8.295727887552631e-4	0.025115140051947968	0.6803812593676821	NA	NA
ENSG00000140265	2.4498388507806697	8.295363986081002e-4	0.025004301881962333	0.7884820390229282	NA	NA
ENSG00000178919	0.37057478360658497	8.286782682290845e-4	0.02516920992969036	0.5522090951917602	NA	NA
ENSG00000116473	2.4501595779399628	8.285962997477182e-4	0.025004685967596793	0.7886460472973794	NA	NA
ENSG00000099246	5.591070807310075	8.268336014876326e-4	0.0247627461472262	0.8386242443152323	0.9928838668781954	FALSE
ENSG00000056558	0.2548917552860221	8.267868715483954e-4	0.02518002016160047	0.555294837049604	NA	NA
ENSG00000166508	3.351835252721259	8.263779205210533e-4	0.02493420893629097	0.8373667220561294	NA	NA
ENSG00000196074	0.2548582170985239	8.25767760146678e-4	0.025179970681686814	0.5552969283306723	NA	NA
ENSG00000183092	0.255165820167522	8.257398567674314e-4	0.025179968395047447	0.5552777569292393	NA	NA
ENSG00000119397	1.2248345358390123	8.252663406710903e-4	0.02509974550328763	0.7037399925626022	NA	NA
ENSG00000099282	0.25462588288940946	8.25242004444181e-4	0.025179945832432847	0.5553114223727483	NA	NA
ENSG00000157538	1.224675405396165	8.250572338386918e-4	0.025099734283424147	0.7037573794743133	NA	NA
ENSG00000104856	0.2541243530941376	8.242500442657171e-4	0.02517989914085222	0.5553427505780848	NA	NA
ENSG00000174599	1.8358981755851986	8.24104037124393e-4	0.02505249954805123	0.757030827499939	NA	NA
ENSG00000101945	0.589510680731322	8.238426301314105e-4	0.025150476047395925	0.575483263763846	NA	NA
ENSG00000111087	0.25471107086177885	8.236993792376671e-4	0.025179870648041752	0.5553061065890881	NA	NA
ENSG00000102409	1.837271225515601	8.236880147625425e-4	0.025052859938735506	0.7574361914092675	NA	NA
ENSG00000180801	0.2542778600915235	8.232803363726341e-4	0.025179851625565075	0.5553331558247343	NA	NA
ENSG00000280420	0.2538526481237387	8.231165418218933e-4	0.025179844961780183	0.5553597459116821	NA	NA
ENSG00000116731	3.0613573285184454	8.222343323438222e-4	0.02495611773158321	0.8104099722492444	NA	NA
ENSG00000071282	1.6406915742409764	8.221930693439126e-4	0.025067221675943125	0.7452672869693604	NA	NA
ENSG00000114251	3.0641656835533033	8.219545001034776e-4	0.02496405318708773	0.8131328303832432	NA	NA
ENSG00000136527	3.038189314233139	8.210904140155481e-4	0.024957612175719093	0.8042808998411778	NA	NA
ENSG00000271447	1.6420126110513131	8.209642673598333e-4	0.02506748209034664	0.7453304697238712	NA	NA
ENSG00000136630	0.8324250183568108	8.198138273645442e-4	0.025130590822158645	0.6508088825592	NA	NA
ENSG00000003096	0.8322308571421643	8.194404937702031e-4	0.025130571953715444	0.6509649016913719	NA	NA
ENSG00000153201	3.0387572418055115	8.190557433199551e-4	0.024957587644151194	0.8042049042103012	NA	NA
ENSG00000143061	1.1783032117766585	8.183401493174604e-4	0.02510298591010249	0.6819084649621884	NA	NA
ENSG00000166928	0.29042550947103557	8.181748759252339e-4	0.025180546945220306	0.5349073979477692	NA	NA
ENSG00000091732	2.0574002694169047	8.168522321239254e-4	0.025034028703240806	0.7736017018781739	NA	NA
ENSG00000198399	1.4440016116629781	8.167796042880756e-4	0.025082252788620172	0.7314130171438162	NA	NA
ENSG00000163703	1.1786733882680227	8.16576661488156e-4	0.02510290344269369	0.6819145315284769	NA	NA
ENSG00000182093	5.532891822152335	8.164974775097903e-4	0.024775625387835013	0.864721654035646	0.9928838668781954	FALSE
ENSG00000182899	14.153464207639837	8.161736963667482e-4	0.02415458959348763	0.8141100907167311	0.9928838668781954	FALSE
ENSG00000131373	4.484062020422836	8.15628090196956e-4	0.024849424575184763	0.8425018393342159	NA	NA
ENSG00000140105	2.8676567435637152	8.155100508592699e-4	0.024972032239232028	0.806069037296739	NA	NA
ENSG00000234465	1.4452693198211441	8.151355160981233e-4	0.02508240658144627	0.7316800977144051	NA	NA
ENSG00000188404	1.0289384950947864	8.14823718057099e-4	0.025115912916001654	0.6830265421317245	NA	NA
ENSG00000101166	6.517506001143271	8.128415374697348e-4	0.024696879932293532	0.868253400057297	0.9928838668781954	FALSE
ENSG00000119596	2.0564326987759984	8.12651145714273e-4	0.025033459075187968	0.7732982377080678	NA	NA
ENSG00000102445	1.445561100278848	8.12183470800672e-4	0.025082758808367044	0.7320888026590713	NA	NA
ENSG00000149043	0.3928720197056674	8.119102714058415e-4	0.025166357721116223	0.5590742186301527	NA	NA
ENSG00000090316	6.712294918436287	8.111694893544313e-4	0.024681570220360834	0.8691163015336734	0.9928838668781954	FALSE
ENSG00000087338	2.6683202562243573	8.109248068914945e-4	0.024986039506042106	0.8007694931190505	NA	NA
ENSG00000166736	0.2771750703625806	8.106870055901545e-4	0.025177614378860368	0.557684960825908	NA	NA
ENSG00000278730	1.2475328055346246	8.102952164744929e-4	0.025097242386062285	0.7143709860599361	NA	NA
ENSG00000126214	1.144646887500595	8.097791366057738e-4	0.02510556212569097	0.7380833293681668	NA	NA
ENSG00000162704	1.2475101838080966	8.096408977409504e-4	0.025097275377999193	0.7144405502706895	NA	NA
ENSG00000046647	1.2478270264547269	8.095501137571994e-4	0.02509727323577925	0.7144671042453727	NA	NA
ENSG00000079246	21.935454579439234	8.095246868813817e-4	0.02365641326813833	0.9058393626588096	0.9952991963029836	FALSE
ENSG00000163082	1.1440060084084502	8.09394901875268e-4	0.025105600822047745	0.7382806185594544	NA	NA
ENSG00000101846	1.143855257709612	8.093183349280196e-4	0.0251055344916086	0.7380791925599044	NA	NA
ENSG00000104177	1.14382792479226	8.092051307475469e-4	0.025105528907989835	0.738106123984354	NA	NA
