"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105204",0,NA,NA,NA,NA,NA
"ENSG00000105205",0.151485459494004,0.418429408229123,1.09214291175028,0.383126973335884,0.701625620885306,NA
"ENSG00000105219",0.0807399725754006,0.175173553420769,1.6471595819498,0.106348865853914,0.915305562044127,NA
"ENSG00000105221",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000105223",1.70982106567686,-0.202755070584856,0.24253174175505,-0.835993957399742,0.403158302451617,NA
"ENSG00000105227",0,NA,NA,NA,NA,NA
"ENSG00000105229",0.0812421193528704,-0.0910279989609409,1.64662577299743,-0.0552815341856566,0.955914173252504,NA
"ENSG00000105245",0.901101591908163,-0.0156107632608246,0.333744676618991,-0.0467745685683135,0.962692898184506,NA
"ENSG00000105246",0.103940536231087,-0.0986763805695711,1.31207679122124,-0.0752062541078305,0.940050608390733,NA
"ENSG00000105248",1.16738732752138,-0.13511901872195,0.292986220651421,-0.461178749026248,0.644670366876454,NA
"ENSG00000105254",5.0389580624653,0.0085417627601793,0.141365809035566,0.0604231165828104,0.951818647920715,NA
"ENSG00000105255",0,NA,NA,NA,NA,NA
"ENSG00000105258",4.0675141229825,-0.212919273524339,0.157317708819693,-1.35343487469916,0.175916742375576,NA
"ENSG00000105270",0.981676463509428,0.00616083562366941,0.319407158886907,0.0192883454620715,0.984611081174552,NA
"ENSG00000105281",1.09737986263823,-0.315795637388921,0.302643202959834,-1.04345854888019,0.296735969083824,NA
"ENSG00000105287",3.90652168258072,-0.11247699516954,0.160759694422383,-0.699659174979622,0.484140177740811,NA
"ENSG00000105289",0.404018892420012,-0.59687401163658,0.457654474201843,-1.30420228640294,0.192164620534577,NA
"ENSG00000105290",0,NA,NA,NA,NA,NA
"ENSG00000105298",0.912936945151398,-0.0540969932015469,0.331366849779665,-0.163254089048188,0.870318380493454,NA
"ENSG00000105321",0.012002380080729,0.0650130089683952,2.92316665418631,0.022240609811038,0.982256023648373,NA
"ENSG00000105325",0.300174626853441,-0.895752113410188,0.489895436115263,-1.82845572212972,0.0674811851167227,NA
"ENSG00000105327",0,NA,NA,NA,NA,NA
"ENSG00000105329",0.15032894908387,-0.646378798414323,0.917176738975431,-0.704748355411178,0.48096685304387,NA
"ENSG00000105339",0.936055206152059,0.0862729235781136,0.328070841325354,0.262970409773647,0.79257338622093,NA
"ENSG00000105341",2.46066893087517,-0.177286844369006,0.201774168213064,-0.878639946525755,0.379596529379686,NA
"ENSG00000105355",3.70741472540709,-0.262660996425292,0.165357070780277,-1.58844732303168,0.112185223720994,NA
"ENSG00000105357",2.51934499170371,-0.322561601342283,0.202209515087818,-1.59518507920954,0.110670854346434,NA
"ENSG00000105364",1.08686469153178,-0.102318633426454,0.303606678421662,-0.337010483294936,0.73610899739566,NA
"ENSG00000105374",0.83198932953594,0.321706273775612,0.352455169534896,0.912757994726361,0.36136983487354,NA
"ENSG00000105376",0,NA,NA,NA,NA,NA
"ENSG00000105383",1.08689993188316,-0.0408538486211529,0.303819863804862,-0.134467338999904,0.893033036203464,NA
"ENSG00000105397",3.87377840740004,0.156315880738619,0.16257371838972,0.961507691937638,0.336296959808238,NA
"ENSG00000105401",2.08023537652496,-0.0996060906561311,0.219433815748765,-0.453923158179834,0.649884134769534,NA
"ENSG00000105402",2.04493339700723,-0.212669522899955,0.22147999338789,-0.960220016475691,0.336944494825788,NA
"ENSG00000105404",4.28647221953014,-0.280435289090808,0.153758945213443,-1.82386324712047,0.0681727492161227,NA
"ENSG00000105419",0,NA,NA,NA,NA,NA
"ENSG00000105426",0,NA,NA,NA,NA,NA
"ENSG00000105429",0.982155561097979,-0.0618445776679061,0.319065157427442,-0.193830558518349,0.846308558518616,NA
"ENSG00000105443",2.14925786429525,-0.101664981807549,0.21578859296371,-0.471132326372072,0.637546241656602,NA
"ENSG00000105447",2.01021300372202,-0.2300553282028,0.223697001525997,-1.02842383506899,0.303750501393455,NA
"ENSG00000105467",0,NA,NA,NA,NA,NA
"ENSG00000105472",0.0711819118548202,0.112440117955084,2.92316665418631,0.0384651753583931,0.96931679696247,NA
"ENSG00000105479",0.117758993448628,0.49645007578021,1.86826098167358,0.265728439789763,0.790448358800621,NA
"ENSG00000105483",1.67649135806652,0.257145210226418,0.247146555984769,1.04045637699384,0.298127920962078,NA
"ENSG00000105486",1.22495237922252,0.0544060604322853,0.286902708958373,0.189632438919143,0.849597165834018,NA
"ENSG00000105492",0,NA,NA,NA,NA,NA
"ENSG00000105497",0.0230804486395152,0.127738344319029,2.92316665418631,0.0436986184609395,0.965144640474965,NA
"ENSG00000105499",0.843545118734261,-0.521256732980209,0.347295104335876,-1.50090435042842,0.133380302800426,NA
"ENSG00000105501",0.012002380080729,0.0650130089683952,2.92316665418631,0.022240609811038,0.982256023648373,NA
"ENSG00000105514",2.74863558895827,-0.0667048667732909,0.191263933472544,-0.348758208420231,0.727270840568193,NA
"ENSG00000105516",0.86652852495245,0.0289058957758972,0.340870259361009,0.0848002868601203,0.932420165481977,NA
"ENSG00000105519",0.554813193136937,-0.0433926253647956,0.429325355692201,-0.10107165763558,0.919493576738235,NA
"ENSG00000105520",1.01692562655253,-0.0324938763464145,0.313649051914752,-0.103599472557137,0.917487206250764,NA
"ENSG00000105538",0.0468353588090575,-0.013008683962082,2.64359718038773,-0.00492082684101441,0.996073764082507,NA
"ENSG00000105552",1.01685123512206,0.0333132848557643,0.314040763167113,0.106079492737817,0.915519281753161,NA
"ENSG00000105556",0.012002380080729,0.0650130089683952,2.92316665418631,0.022240609811038,0.982256023648373,NA
"ENSG00000105559",0.416035739207893,-0.268493541334286,0.458933729703024,-0.585037716683035,0.558522356396172,NA
"ENSG00000105576",2.1372610060779,-0.116964152751206,0.216411433074048,-0.540471226911495,0.588872098743208,NA
"ENSG00000105607",1.06368659393112,0.0878479877995333,0.307758198768396,0.285444833479947,0.775303363414802,NA
"ENSG00000105609",1.59622509702878,0.47377987667234,0.257297807713024,1.84136771659076,0.0655676904038845,NA
"ENSG00000105612",0.993337050705852,-0.0966700930288443,0.317150156734488,-0.304808592952311,0.760511936546642,NA
"ENSG00000105617",0.0459770114942529,0.120091337214987,2.64742459449431,0.0453615704351823,0.9638191117885,NA
"ENSG00000105618",1.04009801808444,-0.0354164717818558,0.310228078885496,-0.114162689299726,0.909108828113765,NA
"ENSG00000105619",1.06451896256067,0.0879308892791534,0.308069812680723,0.285425204482086,0.77531839990652,NA
"ENSG00000105639",0,NA,NA,NA,NA,NA
"ENSG00000105642",0,NA,NA,NA,NA,NA
"ENSG00000105643",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000105649",0.947831153237715,-0.0227938810771331,0.325935745221546,-0.0699336645682712,0.944246458263394,NA
"ENSG00000105655",1.24922881996354,0.0504361965941712,0.284557621475002,0.177244230299422,0.859316554860996,NA
"ENSG00000105656",0.0346991903125411,-0.0757358880968173,2.92316665418631,-0.0259088505913116,0.979330040666479,NA
"ENSG00000105664",3.3322083795384,0.0985744501266714,0.237131931231766,0.41569454444466,0.677633533846122,NA
"ENSG00000105668",2.63023489878237,-0.752860523469231,0.336658704036553,-2.2362722675588,0.025333941887841,NA
"ENSG00000105669",1.42077819353373,-0.328119750863817,0.266278661371231,-1.23224200232241,0.217858697623058,NA
"ENSG00000105671",1.6638745005977,-0.123628245141598,0.245702844275315,-0.503161636187941,0.61485063488687,NA
"ENSG00000105672",0.15040693072368,-0.51327770247705,0.917157509006689,-0.559639644702846,0.575725257808032,NA
"ENSG00000105676",0.462410824401628,-0.413214478906888,0.447163680096188,-0.924078804472675,0.355445287829693,NA
"ENSG00000105697",0.79688166847004,-0.121936064640576,0.355155877510251,-0.34333111842435,0.731349372856677,NA
"ENSG00000105698",4.13539176273964,-0.179832546565724,0.155770982934457,-1.15446755986249,0.248308530916247,NA
"ENSG00000105699",2.13829000738313,-0.0856744242722973,0.216769026633782,-0.395233699217735,0.692670424600661,NA
"ENSG00000105700",1.0284198794261,-0.0664356683627478,0.311790477181182,-0.213077926443988,0.831266181441617,NA
"ENSG00000105701",3.28299833840168,-0.346777571050134,0.176639993163258,-1.96318831788919,0.0496242962714281,NA
"ENSG00000105705",1.3066264055602,0.0152915602308388,0.27794578663565,0.0550163411934862,0.956125445119869,NA
"ENSG00000105707",0,NA,NA,NA,NA,NA
"ENSG00000105708",1.81304962156327,0.00183340950790261,0.235494999115632,0.00778534370066336,0.993788257211347,NA
"ENSG00000105711",0.186241846773672,0.0742031369469905,0.86841780837536,0.0854463556957798,0.931906541371664,NA
"ENSG00000105717",0.809627597108371,0.0843047192228463,0.353963302892417,0.238173614422594,0.811746440965193,NA
"ENSG00000105723",1.10904687906545,-0.223845717496575,0.300474830011798,-0.744973272762267,0.456287877463963,NA
"ENSG00000105726",1.5150648869721,-0.00936198285500941,0.258389443454342,-0.0362320640110195,0.971097319383594,NA
"ENSG00000105732",1.24859457019151,-0.27055302166644,0.283827268035765,-0.953231250608196,0.340472915923837,NA
"ENSG00000105738",2.42542677329249,-0.108745057254276,0.203685876213094,-0.533886095963317,0.593420342293723,NA
"ENSG00000105750",0.612511814515361,-0.109346614037212,0.407381542908035,-0.268413274829923,0.78838122246748,NA
"ENSG00000105755",1.80288668651684,-0.0897392091681294,0.236333492158739,-0.37971431111361,0.704157495737451,NA
"ENSG00000105771",0.0116605871964245,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000105778",1.01675929222967,-0.0324758035084492,0.313648708690062,-0.103541964652374,0.9175328454789,NA
"ENSG00000105784",1.03976534943871,-0.0995808322090453,0.310110706803968,-0.321113815241451,0.748124141226203,NA
"ENSG00000105792",0.94779593685763,0.189907766399757,0.327725629992593,0.579471817337109,0.562270857545284,NA
"ENSG00000105793",0.740055200080303,0.670275707638269,0.383782805875239,1.74649749122988,0.0807245426305686,NA
"ENSG00000105810",0.99326265927538,-0.0294669543554952,0.317289324745423,-0.0928709290145139,0.926006101193695,NA
"ENSG00000105819",4.29847994165998,0.100723797639587,0.153216216807027,0.657396454100199,0.510926031030045,NA
"ENSG00000105821",1.01728497089875,0.0333714919911142,0.314262557481222,0.106189844118188,0.915431728606045,NA
"ENSG00000105835",5.23545591382121,-0.0426337812027402,0.140727877306849,-0.302951924086653,0.761926499845678,NA
"ENSG00000105849",1.29432723566872,-0.00897859192766376,0.278843490411677,-0.0321993958489331,0.974313037973354,NA
"ENSG00000105851",0.25402633649015,-0.081845991680159,0.538279000904155,-0.152051243950964,0.87914651865779,NA
"ENSG00000105852",2.19523090639393,0.141027778417288,0.216761784454393,0.650611816895062,0.515297100315136,NA
"ENSG00000105854",4.96927055989289,0.159705104946581,0.143000395067425,1.11681583027291,0.264073078849065,NA
"ENSG00000105855",0.553596390585443,-0.283819800804515,0.429025606277788,-0.661545130760202,0.508262782085127,NA
"ENSG00000105856",2.78354938174678,-0.0319328453141765,0.189810579768789,-0.168235328889856,0.866398148587018,NA
"ENSG00000105865",1.08615373390017,0.0206985940859291,0.304149495678147,0.0680540141609588,0.945742636825165,NA
"ENSG00000105866",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000105875",1.00544892514089,0.0689211175856818,0.316285065447993,0.217908226201134,0.827500617577929,NA
"ENSG00000105877",1.02825354510324,-0.00145558874627048,0.312096654371546,-0.00466390371662754,0.996278756722183,NA
"ENSG00000105879",1.0628822774107,-0.100979643628981,0.306701496099647,-0.329244052973818,0.741971227911853,NA
"ENSG00000105880",2.460369374,-0.0959969799869714,0.201949762461007,-0.475350794262542,0.634536960331804,NA
"ENSG00000105889",0.358878275818947,-0.315920434596571,0.487682122305309,-0.647799909299919,0.517114374073184,NA
"ENSG00000105894",2.28871874559449,0.336705170169138,0.213447541917504,1.57746098710882,0.114689492038818,NA
"ENSG00000105926",0.023172391531904,-0.138461223447451,2.92316665418631,-0.0473668592412132,0.962220841854065,NA
"ENSG00000105928",1.41083050983686,0.362337734822661,0.27138340771643,1.33515065593572,0.18182704299116,NA
"ENSG00000105939",3.36186440060847,-0.0148572149725451,0.172834154663182,-0.0859622625024478,0.931496416300834,NA
"ENSG00000105948",0,NA,NA,NA,NA,NA
"ENSG00000105953",0.970164659173948,-0.163771938438496,0.321054880787485,-0.510105742783897,0.609977382115872,NA
"ENSG00000105963",0.208443653950963,0.066554023806047,0.650757677129881,0.102271592245486,0.918541103156534,NA
"ENSG00000105967",0.185582486222087,0.207304514959526,0.737615996568673,0.281046663743586,0.77867460909581,NA
"ENSG00000105976",0.727209989694594,-0.117955691009539,0.372316985878461,-0.316815228645101,0.751383808225767,NA
"ENSG00000105982",0,NA,NA,NA,NA,NA
"ENSG00000105983",0.993678843590157,-0.0294270831540004,0.3172904614701,-0.0927449347757133,0.92610619803923,NA
"ENSG00000105989",0.195998393739323,-0.262374190914213,0.69156352028881,-0.379392757450018,0.704396227991266,NA
"ENSG00000105991",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000105996",0.947623850456095,0.118656353679458,0.326323737665381,0.363615452949764,0.7161451858092,NA
"ENSG00000105997",0.923762300687479,0.125754347860225,0.330578179212674,0.380407285682708,0.703643107232228,NA
"ENSG00000106003",2.03312019537684,-0.0324825088931548,0.222101365695415,-0.14625082917185,0.883723381019334,NA
"ENSG00000106009",0.0468068844133758,0.120091364070084,2.64372284143835,0.0454250960757848,0.963768477854535,NA
"ENSG00000106012",0.947406164005938,-0.022869522308299,0.325205369409639,-0.0703233232274582,0.943936319208443,NA
"ENSG00000106013",0,NA,NA,NA,NA,NA
"ENSG00000106025",0.184813691498775,0.207304514725234,0.737740818382758,0.280999111828565,0.778711081056954,NA
"ENSG00000106028",1.65181062652882,0.0180723616967613,0.246833768921054,0.0732167311456541,0.941633652592068,NA
"ENSG00000106031",0.0230321071447713,-0.00536143956421116,2.92316665418631,-0.00183412039013683,0.998536584478544,NA
"ENSG00000106034",1.51349130137672,-0.0535746632910405,0.25778218999228,-0.207829188248595,0.835362341256956,NA
"ENSG00000106049",3.70826774932591,0.0976582460922639,0.165244966411875,0.590990746724773,0.554526620951315,NA
"ENSG00000106069",0.600760702174154,0.28369344850129,0.416001924297811,0.681952250533815,0.495269144487378,NA
"ENSG00000106070",1.63018336565028,0.144369327456185,0.249614344761788,0.578369514756691,0.563014671223388,NA
"ENSG00000106077",0.0808404481811958,-0.490330331951984,1.64705248290027,-0.297701704737768,0.765930842201136,NA
"ENSG00000106078",2.86478416532423,-0.0472915907899047,0.187367541422158,-0.252400124541059,0.800731803891142,NA
"ENSG00000106080",1.00519064792564,0.00229231241756972,0.315690437761288,0.00726126655538131,0.994206398435863,NA
"ENSG00000106086",0.011586195765952,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000106089",0.012002380080729,0.0650130089683952,2.92316665418631,0.022240609811038,0.982256023648373,NA
"ENSG00000106100",0.959301989114435,0.0801871496993907,0.324044741449833,0.247457031213096,0.804554541665679,NA
"ENSG00000106133",1.53964104535574,0.295815590676976,0.260466400282573,1.13571497266463,0.256075872211951,NA
"ENSG00000106144",0.126929041978213,-0.106325275899338,1.08396237121635,-0.0980894528469902,0.921861262546438,NA
"ENSG00000106236",2.95857355561516,0.107560856926998,0.186536094412026,0.576622220305604,0.564194685323571,NA
"ENSG00000106244",1.05099220085845,-0.132071418732796,0.308387111773373,-0.42826503991468,0.668458168600816,NA
"ENSG00000106246",1.13276552413334,-0.0458650572771999,0.297575977826342,-0.154128897138215,0.877508103891859,NA
"ENSG00000106258",1.82450299458364,-0.127187370690831,0.23477320843785,-0.541745676762348,0.587993718748222,NA
"ENSG00000106261",4.34089232384638,-0.332711292809153,0.154145333365943,-2.15842598373894,0.0308947273324798,NA
"ENSG00000106266",1.03991413229966,-0.0995970321729377,0.310001142162693,-0.321279565223884,0.747998540816938,NA
"ENSG00000106268",2.41406967973877,-0.177559924740662,0.203798795125482,-0.871251101515768,0.38361706330394,NA
"ENSG00000106278",4.71378572552771,-0.0222152770188788,0.14638058307627,-0.15176382380786,0.879373215981747,NA
"ENSG00000106290",1.20205003840649,-0.219216670507159,0.288926407862676,-0.758728397756395,0.448015045716004,NA
"ENSG00000106299",2.61097323411411,-0.138166728696571,0.195873228255668,-0.705388530770656,0.480568479538046,NA
"ENSG00000106302",0.335191572916675,-0.175169742921594,0.47428039120819,-0.369337940527888,0.711875849074753,NA
"ENSG00000106327",0.0116605871964245,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000106330",1.91711459091797,-0.268071134109654,0.229370601931164,-1.16872490132848,0.242514485898935,NA
"ENSG00000106344",2.65785480832869,0.189257205256342,0.195769486461232,0.966734952813088,0.333676549235385,NA
"ENSG00000106346",1.11009897185772,-0.0433567672919629,0.300699913715113,-0.144186164725806,0.88535346573277,NA
"ENSG00000106348",2.50137721939899,0.131641992089922,0.206961405590318,0.636070245630767,0.524730637950865,NA
"ENSG00000106351",0.901192917604648,-0.0156178441016802,0.333744904949592,-0.0467957528940826,0.962676014026614,NA
"ENSG00000106355",2.43752971770719,-0.0953335203614883,0.202735972224328,-0.470234854305982,0.638187235015201,NA
"ENSG00000106366",0.565969137424129,0.491056780770083,0.428643049539686,1.14560770621948,0.251957507241262,NA
"ENSG00000106367",1.09731943246034,-0.0726473695625938,0.302236538099082,-0.240365939934033,0.810046580270804,NA
"ENSG00000106392",0.993604452159685,0.0379208894483693,0.317705223898398,0.119358721846187,0.904991162644448,NA
"ENSG00000106397",1.6766825368373,-0.143772511413932,0.245103544212353,-0.586578671785219,0.557486710400359,NA
"ENSG00000106399",3.201079476229,-0.132492911090215,0.177472196281517,-0.746555876730384,0.455331690893809,NA
"ENSG00000106404",0.0350837239217944,0.0573638957864226,2.92316665418631,0.0196238882597648,0.984343407425509,NA
"ENSG00000106415",2.69138519665447,-0.0770131157899539,0.193140540639706,-0.398741328645331,0.690083812099721,NA
"ENSG00000106436",0,NA,NA,NA,NA,NA
"ENSG00000106443",1.89592934286089,0.118694116002589,0.230860567509431,0.514137677486826,0.607155736798801,NA
"ENSG00000106459",1.0749969610199,0.0538883351929054,0.305863801918575,0.176184088652803,0.860149320670821,NA
"ENSG00000106460",4.96687073473107,-0.12345102102426,0.142227494670035,-0.8679828138059,0.385403741115081,NA
"ENSG00000106477",0,NA,NA,NA,NA,NA
"ENSG00000106479",1.28316484938379,0.175802488374973,0.281627102589498,0.624238529454405,0.532470946816485,NA
"ENSG00000106483",0.532153509419739,-0.163778519556187,0.440299802407116,-0.371970458902799,0.709914844116952,NA
"ENSG00000106484",3.1908748729793,-0.0173224671474618,0.185277087725489,-0.0934949235230161,0.92551038247312,NA
"ENSG00000106511",3.51238123917767,0.0263704127859655,0.169776631876517,0.155324160306969,0.87656576958236,NA
"ENSG00000106524",5.19968446694578,0.132268308954556,0.139931112404837,0.945238744132105,0.344537003486918,NA
"ENSG00000106526",1.0286712181888,-0.00148550681591626,0.312550866012676,-0.00475284818393691,0.996207790091598,NA
"ENSG00000106538",3.86164239221575,-0.163620047977345,0.163865030648685,-0.998504972840329,0.318034554302984,NA
"ENSG00000106541",0.404242886628186,-0.0650169935617013,0.460289912890339,-0.141252266758214,0.887670657047311,NA
"ENSG00000106554",0.762116377465691,0.0113198305251299,0.364047682484763,0.0310943622765781,0.975194285748761,NA
"ENSG00000106560",1.92961231462875,0.201052414040374,0.22993618793179,0.874383522875554,0.38190942753499,NA
"ENSG00000106565",3.15481829463822,-0.00504730497002514,0.18030206177502,-0.0279936065086329,0.977667250417104,NA
"ENSG00000106603",0.981676463509428,0.00616083562366946,0.319407158886907,0.0192883454620716,0.984611081174551,NA
"ENSG00000106605",4.87652678189261,0.0967952977551906,0.143975130116107,0.672305679995781,0.501389114505501,NA
"ENSG00000106610",1.01685123512206,-0.0324858542065071,0.313648899946382,-0.103573945937832,0.917507464566161,NA
"ENSG00000106615",2.01053007871222,0.00228413677875095,0.223188285383451,0.0102341248548357,0.991834492324133,NA
"ENSG00000106617",2.27637215796819,0.0563916806213116,0.210296507689629,0.268153195889199,0.788581400253274,NA
"ENSG00000106628",4.2191746865029,-0.139941213306584,0.155005736883732,-0.902813122404319,0.366625085446866,NA
"ENSG00000106635",4.29835514569586,-0.0240145549174068,0.152756182516856,-0.157208399174003,0.875080609028877,NA
"ENSG00000106636",1.71014188925458,-0.124770309072402,0.242352555449088,-0.514829764601399,0.606671984150488,NA
"ENSG00000106638",5.13097876129073,-0.00764066728081878,0.14028675795683,-0.0544646365209324,0.956564982719226,NA
"ENSG00000106665",0.786422968713377,-0.33355038299084,0.358586557135939,-0.93018094614292,0.352277405500578,NA
"ENSG00000106683",2.24164408256523,-0.193448112958402,0.21146214052974,-0.914812043771947,0.36029031100987,NA
"ENSG00000106686",0,NA,NA,NA,NA,NA
"ENSG00000106688",0.254007009933414,-0.747351940902688,0.538280646264238,-1.38840574352699,0.165013528421979,NA
"ENSG00000106689",0.658806455034707,0.192439566327246,0.395404980616153,0.486689788346546,0.626478182923964,NA
"ENSG00000106692",1.46748864646889,0.224825782697412,0.263802876000577,0.852249172207357,0.394075810100595,NA
"ENSG00000106701",0,NA,NA,NA,NA,NA
"ENSG00000106733",3.68591931839806,-0.0098518381749664,0.16600426281544,-0.0593468987354829,0.952675807126825,NA
"ENSG00000106771",4.59574328760684,-0.19273058529005,0.147875254226317,-1.30333223295822,0.192461361259122,NA
"ENSG00000106772",0.577572566649573,0.882758436397565,0.414788140441291,2.1282152268346,0.0333192429192889,NA
"ENSG00000106780",4.90735427509385,-0.211249626726456,0.143437815961772,-1.47276103801495,0.140815481582695,NA
"ENSG00000106785",1.08606809112614,-0.0408679277864778,0.303707983983665,-0.134563231596427,0.89295721407025,NA
"ENSG00000106789",2.24104762342335,-0.223206171364402,0.21137119378012,-1.05599144033124,0.290972125524541,NA
"ENSG00000106799",1.50246352466153,-0.0304034105790186,0.258866879113059,-0.1174480516132,0.906505007844644,NA
"ENSG00000106803",4.22750554159329,-0.179517742107942,0.154143185135632,-1.16461679411894,0.244174142737595,NA
"ENSG00000106804",1.38703098059582,0.223322712087911,0.271553313970415,0.822389934494561,0.410855006159215,NA
"ENSG00000106809",1.40958927450229,-0.211172363924101,0.270079017687515,-0.781891039638003,0.434278611382914,NA
"ENSG00000106819",3.53662096767285,0.370309394198784,0.17193622851621,2.15376013184953,0.0312589877445815,NA
"ENSG00000106823",1.49081030311995,-0.00699930980254638,0.259896035771242,-0.0269311910886825,0.978514615643378,NA
"ENSG00000106829",1.22395588003638,-0.218140095122383,0.286127802490273,-0.762386923688757,0.445829108321216,NA
"ENSG00000106852",0.774518818179919,0.226206410433919,0.363705708149872,0.621949024623793,0.533975387438311,NA
"ENSG00000106853",3.02635278609699,-0.251869115473428,0.182144089579036,-1.38280147357808,0.166725747043816,NA
"ENSG00000106868",1.05160982241992,0.0586688694583348,0.30915306656147,0.189772885357,0.849487104115331,NA
"ENSG00000106927",0,NA,NA,NA,NA,NA
"ENSG00000106948",1.96515760652124,0.108659076408488,0.227136460299233,0.478386764790379,0.63237495197154,NA
"ENSG00000106952",0,NA,NA,NA,NA,NA
"ENSG00000106976",2.25614010982893,0.0886195977575292,0.21305140885396,0.415954056507906,0.677443622586464,NA
"ENSG00000106991",1.49092550362203,-0.0965561860153975,0.259834607984921,-0.371606333598951,0.710185972754767,NA
"ENSG00000106992",1.01692562655253,-0.0324938763464145,0.313649051914752,-0.103599472557137,0.917487206250764,NA
"ENSG00000106993",2.49532273688579,-0.00325842485249244,0.200730589358654,-0.0162328266105495,0.987048647062059,NA
"ENSG00000107014",0,NA,NA,NA,NA,NA
"ENSG00000107020",3.42126484710713,0.0707184856979356,0.171926790963447,0.4113290622226,0.68083126211338,NA
"ENSG00000107021",2.65961139652797,-0.0632770140882287,0.194664724161836,-0.325056398177323,0.745138387707074,NA
"ENSG00000107036",1.01680938959866,0.0333092182472835,0.314040627190738,0.106066589362187,0.915529519400654,NA
"ENSG00000107077",1.69768905980492,-0.183345736152235,0.242907250337473,-0.754797297723767,0.450370615539781,NA
"ENSG00000107099",1.1093144311356,-0.0434332368815783,0.300594910564193,-0.144490925678208,0.885112821521129,NA
"ENSG00000107104",2.02156694066539,-0.0482246072194963,0.222846170566354,-0.216403122822059,0.828673532281077,NA
"ENSG00000107105",0.0234966329542923,0.127738344319029,2.92316665418631,0.0436986184609395,0.965144640474965,NA
"ENSG00000107130",0.923971215987844,0.0530348281944502,0.329886040047044,0.160767118811354,0.872276823701001,NA
"ENSG00000107140",1.19062969509204,-0.023537286613081,0.290613500603896,-0.0809917177425359,0.935448539150726,NA
"ENSG00000107159",0.0922808481379225,-0.161402534967587,1.46192260537751,-0.110404295257414,0.912088746832784,NA
"ENSG00000107164",2.18311816434047,-0.117905487974205,0.214076960023203,-0.550762155635179,0.581796729993976,NA
"ENSG00000107175",1.69878633478898,-0.222632957702372,0.243127292925091,-0.91570532877593,0.359821469352491,NA
"ENSG00000107185",2.72584368174488,-0.212631862316646,0.19200218530043,-1.10744501154472,0.268101574212803,NA
"ENSG00000107186",1.58287778702641,0.153419508225889,0.253508651081932,0.605184507791434,0.545056408345486,NA
"ENSG00000107201",2.48463317228287,0.393299359651515,0.204935808794756,1.91913439610452,0.0549673274325055,NA
"ENSG00000107242",0.5890709308481,-0.333722739069866,0.41615331469597,-0.801922578253821,0.422597744685067,NA
"ENSG00000107249",0.0812301862331248,-0.224128776409423,1.64663841692624,-0.136112928075492,0.891732007519066,NA
"ENSG00000107263",1.11996208609243,-0.253026340142517,0.299029058441942,-0.846159705885717,0.397463656953038,NA
"ENSG00000107282",0.762509150294704,-0.16368832565485,0.363390265851022,-0.450447744579809,0.65238762512233,NA
"ENSG00000107290",1.98686711143506,0.00420403924130254,0.224525929390094,0.0187240701006002,0.985061226455871,NA
"ENSG00000107331",0.924217054283993,0.0531051105180459,0.329887272528362,0.160979567689991,0.872109493365164,NA
"ENSG00000107362",1.47873876405991,-0.208776222567529,0.260533398114099,-0.801341494329629,0.422933975164592,NA
"ENSG00000107404",3.73194357542272,-0.226256044078619,0.165131808534499,-1.37015421853961,0.170638765963918,NA
"ENSG00000107443",1.45638294469846,0.158207316946521,0.264157506445374,0.598912819383525,0.54923102238236,NA
"ENSG00000107521",0.993770786482546,-0.0294178934108063,0.317290728955715,-0.0927158934256545,0.926129270272256,NA
"ENSG00000107537",4.96979438359001,0.0784290547185871,0.143183330363157,0.547752692437499,0.5838617259088,NA
"ENSG00000107551",0.567034695753158,0.491287292267578,0.425329796324595,1.15507377219499,0.248060217601359,NA
"ENSG00000107554",2.12584385180846,-0.0696051754157988,0.216960839867612,-0.320819072502999,0.748347505022977,NA
"ENSG00000107560",2.656586488179,0.113079606095868,0.195153094675818,0.579440496619907,0.562291985640856,NA
"ENSG00000107566",2.02170009016339,-0.0152254524054943,0.222534008343292,-0.0684185420414788,0.945452462000414,NA
"ENSG00000107593",0,NA,NA,NA,NA,NA
"ENSG00000107611",0.241987223533577,-0.144571861806506,0.559319102418066,-0.258478319766817,0.796037778886356,NA
"ENSG00000107614",0.970015876313003,-0.0262553344059738,0.32117343568564,-0.081748150652385,0.934846987780718,NA
"ENSG00000107643",2.11441154146284,0.200852311220598,0.219185622771789,0.916357143687847,0.359479605462341,NA
"ENSG00000107651",1.97569636452978,0.0560666744160696,0.225461133254949,0.248675563750804,0.803611752460628,NA
"ENSG00000107669",1.57143032253951,0.00620554855874862,0.253130851178148,0.0245151807054182,0.980441674902424,NA
"ENSG00000107672",3.02866460480012,0.325453465317059,0.185563211543003,1.75386846676577,0.0794530479133273,NA
